company,label,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05
PS0000345696,1,108.11,103.15,249.37,54.08,2276.81,470.9,0,0,0,0,1172.76,103.61,50.08,0,17.53,25.04,122.68,0,259.69,38.06,0,377.19,0,457.64,0,0,115.32,449.67,70.11,0,3391.89,230.12,25.04,193.09,52.58,544.42,0,52.98,65.1,558.92,412.12,470.76,194.79,54.58,0,550.05,91.54,466.2,0,0,54.72,0,0,942.48,0,484.8,981.36,1392.9,118.5,342,939.85,668.4,0,0,201.24,0,156,0,587.1,225.54,0,338.04,2130.12,195.6,268.8,0,232.56,0,156,0,571.2,410.04,108,0,586.2,0,215.76,0,0,0,0,156,813.6,0,0,600,0,0,271.89,410.4,1722.6,0,0,406.8,318.6,0,0,769.2,0,0,265.2,492.48,0,0,52.56,110.88,400.8,374.64,466.92,462,5177.88,616.08,1282.89,1952.71,2362.38,2229.35,4246.04,4781.62,5556.36,6702.6,11031.11,7161.81,8864.02,3712.18,9856.3,7514.72,8535.21,10183.42,11514.68,9971.33,11567.51,18905.77,18648.16,15610.68,9853.87,18586.85,11999.63,15388.64,11844.38,15363.59,16597.3,15289.19,15846.77,15004.56,14941.45,19168.73,11298.81,8319.64,20659.04,19653.4,14816.54,15454.43,12614.02,15832.51,17050.18,15477.6,16286.88,17752.51,13577.33,6901.62,24971.84,15610.18,18800.85,17340.87,14059.83,18202.69,15641.49,17005.57,21533.75,21254.01,19083.18,13837.47,23858.21,18069.52,18504.82,17567.26,17040.85,21077.95,14934.94,20455.98,17968.01,19369.17,16979.12,12966.73,24253,21303.05,18349.29,16895.48,20846.07,18912.02,17065.57,19689.01,22993.77,21292.37,20385.62,21501.71,25492.7,21031.31,6006.11
PS0000346247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22605,0,0,3660,0,0,0,0,0,0,0,0,3389.88,8248.08,5069.52,16790.48,95.4,150.88,625.04,209.88,6.36,19.08,0,19.08,7668,1734,44.88,0,391.68,3533.86,77.52,0,0,0,10065,0,2758.64,3660,0,0,450757.33,39316.52,146.4,5526.6,37.19,0,12017.24,11895,8837.33,22354.7,12464.53,13242.87,465581.04,49683.32,758597.98,13603,12585.35,610,610,45464.28,862.54,726.37,1786.65,636.01,103906.71,246229.01,28069.7,975.79,1218.37,836.48,636.41,610,635.62,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS0000346780,1,179832.16,151862.13,0,96922.67,1664.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415232.09,0,0,0,0,786211.91,1135345.99,64535.6,0,500000,0,0,922765.98,0,0,0,0,240576.9,0,0,0,0,0,0,0,1484.22,4731.95,4451.4,1548.2,9990.8,7159.75,3451.1,1240.4,258.13,2537.97,5407.7,818.35,7296.17,11953.49,0,237.8,1953.65,4976.52,4965.93,388.34,1289.22,1170.93,940.65,419.93,2218,2651.44,0,277.46,2540.85,2463.75,183.6,3288.25,1300.95,794.11,2384.15,960.92,1575.97,3315.29,450.5,477.62,769.17,4639.97,236.72,715.27,2844.25,3403.26,4714.99,2196.89,1878.56,2325.94,188.58,157.83,4938.52,1899.64,12777.56,1851.52,1249.23,2318.47,987.35,466.75,3829.42,7922.1,757.05,316.3,2152.77,427.36,786.2,1223.41,515.9,102,0,1175.99,0,0,0,0,0,0,0,10637.81,20657.72,18794.88,23526.76,0,0,0,0,0,0,0,3492.37,0,0,0,0,0,0,0,0,0,0,0,13388.67,17078.4,12821.82,23801.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS0000346988,1,6410.44,2811.29,10525.8,4904.82,4885.43,4896.36,5667.41,3437.16,1628.82,6153.52,1131.52,10591.47,6182.13,4784.19,9222.54,7398.17,5212.03,373.08,10731.36,6641.17,5139.39,6788.13,6546.3,2009.46,7103.42,9037.64,11014.04,8398.06,6238.17,8771.42,4555.83,2321.86,5002.73,5947.44,5254.09,10364.48,7141.8,1841.68,9818.49,1672.61,10533.81,10674.87,6171.77,2759.02,4933.78,8438.55,5537.79,5993.11,5760.04,708.65,12031.46,7404.56,5274.51,5857.16,5098.78,12.1,6047.9,3153.4,11160.6,9409.69,4781.03,3361.14,12009.01,7266.11,11420.04,6630.4,5453.21,2867.49,8403.08,26576.77,21742.77,23078.06,24822.95,1552.03,26430.41,44765.67,20849.35,4468.75,33234.45,15223.63,7747.98,24994.32,14299.59,32934.2,30044.9,15585.4,29299.2,10594.6,42044.64,11226.43,31083.7,6472.72,21454.22,10556.75,42674.05,21994.74,24244.49,4726.1,34554.49,12591.7,28189.14,25303.11,15248.66,7792.11,16841.71,24461.81,23098.44,24280.3,25416.53,11411.05,31529.65,31462.11,19995.77,13566.06,21404.76,5911.63,5799.47,14163.09,13106.46,13910.91,16036.12,6136.9,4475.38,12443.7,6515.32,6863.1,3655.46,653.7,3979.04,289.7,954,1636.1,3921.65,2227.27,920.94,1142.2,10712.7,6238.6,391,250.8,3538.34,681.64,1699.04,3478.55,5186.9,0,1504.14,1234.4,824.8,2802.65,2438.18,553.9,4530.81,3285.94,1889.37,3511.12,5690.8,1481.74,629.09,516.7,10998.19,408,4598,743.02,3983.98,1713.33,2161.68,6994.24,16480.21,1230.98,1557.7,3819.37,2771.36,3704.21,4371.02,6815.64,1864.66,2078.29,958.9,5410.9,8752.55,2342.39,1792.77,6931.22,502.32,5800.07,6078.44,218.29,0,4189.27,4137.19,3537.71,5345.08,3488.18,710.11,4229.82,628.65,1077.03,2302.74,870.58,5354.72,1495.26,4081.79,2201.3,1641.77,5044.13,1663.06,250.52,3212.57
PS0000347174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,10495.07,392562.77,56159.02,217871.68,52784.44,399761.09,54198.39,159727.89,53447.59,56887.05,53896.83,58851.54,59044.06,58207.96,59693.76,56846.37,59057.17,56613.42,53025.77,59406.27,57784.38,54913.01,55987.58,55744.12,56798.92,57151.68,58561.87,54977.42,56450.82,57200.96,55909.59,56585.91,56321.19,57049.41,60556.84,56373.83,54719.7,55173.48,59632.61,54561.39,55014.29,55613.79,55988.74,56473.45,56661.74,56627.54,64976.74,53973.79,57497.98,57603.13,55055.81,52720.2,53260.07,51747.08,48427.89,53883.24,53103.14,54475.02,59781.23,48900.64,53490.28,50720.4,48508.54,51578.42,50074.7,53347.68,51372.48,51400.05,49626.42,55924.71,53464.17,51133.32,53759.55,53367.4,50382.4,52545.27,55078.09,52017.84,51022.34,52893.19,61318.14,55623.11,55434.63,51732.52,62150.21,55769.13,51521.67,50794.67,56183.42,51985.02,49736.17,58050.46,65820.08,53200.37,61879.51,51004.89,59948.47,55781.82,54405.98,50591.43,105682.12,108480.67,58744.23,59376.23,70148.97,62598,54823.93,57790.74,65902.39,79770.74,58419.96,50819.21,57801.43,66190.85,9372.49
PS0000347541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.17,1031.64,3691.21,5061.28,2983.17,5019.18,4105.6,3068.37,4273.38,4715.76,2992.59,4400.53,3786.38,4076.81,5021.96,953.93,944.42,951.65,1038.42,0,2018.89,983.59,840.67,972.12,1043.26,1111.39,1098.97,914.2,1025.54,1014.02,1019.17,1033.25,924.1,0,0,0,0,0,0,0,0,0,0,37.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2529.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.39,0,0,0,0,0,0,4977.6,158.6,0,1.27,0,0,3464.8,153445.5,0,0,0,261638.76,244758.84,261799.5,0
PS0000349076,1,9829.76,3285.3,4569.17,5133.68,6190.29,4440.22,2052.13,1881.1,21186.21,2221.89,21403.13,11634.32,8797.63,6783.06,5606.7,5344.29,6852.3,5287.57,34041.65,3291.75,23036.88,5457.05,25131.64,16568.42,12746.39,6466.18,6732.34,4623.86,3874.51,10800.21,35737.3,5440.2,4705.14,7199.68,31476.21,20085.88,12189.69,7206.59,20337.93,13698.46,10406.96,25675.15,13618.54,3620.58,2385.84,15324.9,33776.31,721963.82,11052.55,7156.31,16048.47,9337.07,8790.53,11768.11,44478.54,3332.41,2570.45,7844.02,62803.02,30610,6989.27,7422.53,8833.88,14295.99,9116.34,9263.14,7214.36,38935.75,6071.21,13053.15,58559.75,17452.23,2498.39,7667.34,19094.7,7569.16,18339.94,14628.13,18256.7,6497.96,47860.88,24676.68,18463.86,82584.57,6844.13,8987.36,15544.56,18838.59,11287.88,14115.21,5056.21,106872.98,17052.56,14495.28,9483.16,5537.07,5615.97,9019.65,11113.56,139923.58,6887.5,9395.74,9697.8,4321.99,9964.94,9559.85,8019.56,14362.46,4153.01,9590.03,8058.18,16080.07,31353.72,82393.31,7162.81,3646.84,5125.04,15201.09,5694.31,11971.11,5397.17,7417.78,8382.53,13416.5,10499.45,53662.76,8462.57,5373.48,57717.39,11379.5,9587.57,28862.44,9916.78,6896.4,6491.7,8024.09,49469.48,7874.28,6649.56,7035.59,46284.83,10889.76,12945.03,11663.93,21787.44,5362.17,8278.32,7274.56,50721.26,8423.62,51943.49,5947.85,7065.63,20179.4,8448.11,15029.33,5200.26,6165.83,9017.48,7101.79,10119.37,63481.27,10642.89,5812.23,6436.12,13654.99,8794.43,44502.71,12943.1,6358.38,19103.85,79561.87,6614.03,10487.43,8628.79,2849.9,8186.36,8304.62,12242.5,32973.84,3511.23,5853.76,9753.92,36829.72,11711.53,15155.65,12545.99,10793.27,5783.35,15157.4,60965.09,18267.02,4911.34,7816.51,12093.17,33486.16,10785.29,9486.46,12645.6,14965.2,5863.44,51841.72,21684.41,17686.51,7900.56,3724.81,6386.29,5131.75,2036.37
PS0000349173,1,0,0,0,0,0,0,881.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3626.83,4022.87,9690.08,8575.96,11866.12,13751.7,14332.02,17086.47,13860.36,16932.75,6042.66,5293.47,14687.97,23837.83,22525.84,16418.75,22746.07,28997.64,28865.4,35358.72,28008.44,24514.49,10158.46,8611.71,26885.43,37628.54,40896.93,32462.17,43481.6,42550.67,54986.27,57456.34,56872.94,52461.5,15762.49,12951.24,64680.45,59909.28,81668.22,58798.5,58101.22,59568.82,75840.2,70049.53,70322.01,54667.7,29252.64,15941.59,78811.04,78268,77482.84,82977.28,67490.19,101883.72,92623.66,76791.76,100674.64,82471.26,23612.94,15026.85,76403.75,99001.7,88215.71,85577.01,75772.68,79152.89,84295.42,97802.1,106029.34,87602.53,30315.24,22356.07,73582.35,107417.27,122897.59,76608.91,101088.53,96299.22,119903.73,112035.52,102683.99,115652.62,38739.36,18932.03,101758.21,107404.42,125339.8,102957.09,95557.05,89725.66,76128.88,9103.56
PS0000350027,1,46248.39,39257.28,63347.94,3080.12,70649.87,35533.3,18502.15,53331.54,55701.85,44790.35,46686.63,76064.8,6020.73,15924.38,36860.02,696.04,834.59,5386.78,11008.7,12927.31,33941.68,92548.13,191486.73,6757.56,820.23,14602.32,7898.62,0,0,417.29,1253.38,9493.64,0,59857.63,81623.75,177710.74,149984.36,4276.41,117940.51,9096.74,27027.63,21603.66,4366.55,7505.59,133018.33,834.59,78073.98,232755.19,59454.75,507.72,1370.6,34022,0,11825.93,77770.03,2326.67,22455.44,127750.95,28022.58,162887.49,42277.98,0,70803.88,79228.48,48790,1126.39,27091.18,3109.2,35112,37569.47,134893.86,137952.89,645.6,449.28,0,1434,0,23.04,6137.22,0,31916.22,15313.44,40226.41,22541.44,25245.06,30000,64528.89,55.2,10940.12,60620.22,11994.96,6256.8,21850.48,123.6,14402.64,19164,3712.8,0,0,131.52,7221.6,0,11840.89,4856.88,12000,15876.16,9471.6,32123.46,11287.5,15749.62,1188,7000,6356.12,7440.6,1399.2,0,14154.24,16099.01,42513.6,14233.44,34856.35,44312.27,12188.8,1360.8,0,4586.4,0,13428.92,0,21195.01,1230.72,3094.61,0,1337.97,50000,48802.15,0,0,356.73,0,4056.5,30254.94,1916.62,0,18807.64,0,0,0,0,0,0,0,0,0,0,0,0,458.72,0,0,0,0,0,3114.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS0000350599,1,393.29,4622.02,447.09,880.7,2651.59,1133.87,589.48,15641.84,449.6,1320.84,2395.97,8903.2,40841.57,528.5,1047.21,1548.22,1337.29,399.21,23416.19,0,214.65,868.01,0,668.75,1480.25,13886.91,1398.47,47.32,772.84,7267.86,2440.19,515.56,17543.95,1146.88,19751.89,735.59,40.18,30868.42,2614.88,2807.45,76494.11,3110.6,707.76,1.75,74737.07,22.81,2934.94,22392.69,8166.74,5234.9,50218.57,2900.61,41291.89,3626.49,22853.78,5.74,2981.1,9765.27,2463.06,2137.62,5896.99,2886.43,3400.12,32483.52,522.93,282209,4268.76,40024.69,95441.23,2803.2,5966.75,58413.12,2152.13,14801.8,4623.57,52769.64,424.76,1225.94,3790.06,1748.22,1692.46,1814.77,4745.31,109171.65,4288.22,3915.55,1796.4,46207.06,44225.66,252214.15,5123.75,1068.78,1319.25,735.36,1176.32,16477.82,3785.21,1375.84,27258.08,7538.48,1145.22,63725.35,2373.58,600,72184.44,19798.72,550,5600.46,44592.21,194556.96,1246.96,465.23,7637.81,27377.23,1514.97,967.08,4946.81,1007.57,5386.84,22888.3,2814.54,3763.21,117455.28,69269.06,42823.93,18516.98,50996.99,444.34,46427.11,975.13,2421.29,2613.95,10952.6,56418.47,3351.25,33515.73,4367.4,4042.67,3293.35,2282.7,31554.97,867.49,1050.1,48321.46,2905.64,34188.68,1117.04,1319.29,2150.16,1694.71,552.58,10230.07,1422.08,10410.5,1825.95,1530.22,918.55,56.77,236.23,243.56,133.02,557.28,509.12,439.94,2560.86,301.85,742.84,541.16,1030.62,10239.66,3407.59,479.64,84.86,100.46,851.2,60.26,308.4,452.12,55.86,1047.67,3735.93,421.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS0000353450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161.2,280.8,280.8,369.6,309.6,309.6,1094.4,1850.03,2942.7,577.21,1431.78,5038.78,2318.77,2879.68,439.75,477.39,439.61,423.99,923.02,155737.76,34131.04,799.5,513.87,757.38,735.24,3930.22,389.9,652.82,448.44,4635.66,813.93,7471.13,667.14,721.68,682.79,1112.84,633.85,673.07,1800.53,9537.96,2015.31,1303.5,2687.89,2113.19,3167.42,2399.92,2010,5221,1291.09,2492.41,1576.93,2354.35,2308.17,2641.61,6997.12,3338.9,5574.5,6698.51,6226.33,2451.23,2718.77,9464.9,12588.02,7974.3,7955.84,4393.51,8187.98,6305.42,12678.42,11575.86,5912.43,4949.69,5505.65,6297.08,18873.46,9325.85,5627.61,9741.8,13867.75,6003.16,10437.12,7558.59,8827.85,8088.76,8456.48,6174.32,8820.14,13935.86,16936.46,8082.65,10934.61,24412.47,9732.9,9783.06,12674.94,9437.63,8581,10304.65,12379.98,13029.41,18306.95,9763.98,12920.74,25441.42,10897.07,12685.55,11635.48,11354.91,8773.1,13274.62,10426.66,21575.56,13500.28,12657.42,10129.34,15492.35,12178.66,10450.59,16665.79,14908.39,9936.21,20804.66,43189.07,23345.61,15733.41,9454.92,13314.58,12117.92,3572.95
PS0000353893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4164,1320,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,11640,0,0,0,18180,11760,23646,23517,2112,15204,528,7173,1399.2,0,0,0,0,0,1320,10200,0,0,0,43200,9420,0,0,23100,128164.78,25632.96,18828.64,1152,0,70201.2,11520,0,288,0,0,1440,0,43626,0,5040,0,0,877.8,15792,15002.4,0,13752,0,9084,13680,0,600,0,0,12960,22200,4779.96,0,0,26339,0,0,0,0,0,0,3965,16815.87,850.95,3385.5,1584.78,6051.2,7564,23180,0,0,0,19535.67,0,0,20116.54,0,24034,1506.7,0,23891.34,0,10821.4,579.5,22151.97,5246,73139,9212.44,3225.48,0,0,536.8,0,2318,0,7832.4,1037,8393.6,0,27912.38,0,4556.7,0,0,158.6,0,2098.4,4758,6685.6,5673,623.42,16409,0,14315.36,1294.42,25000,2000.56,0,17758.44,8125.2,15555,3586.8,5587.06,3745.94,0,9241.32,976,12893.81,0
PS0000357201,1,37901.07,413790.47,394869,142006.34,31455.36,73927.95,4676.67,853769.21,417676.45,136327.37,260251.74,985107.36,211.82,330500.44,148220.7,108252.72,485375.77,918165.33,944147.29,1578169.39,1471506.35,2857188.81,1757516.88,2089875.31,1148430.19,889094.09,1552687.69,988968.33,1218072.31,624506.59,5055464.56,995689.45,1346034.49,1002265.34,346961.86,2703534.08,527210.23,511409.05,1792176.21,1223556.74,1213165.92,1178431.91,1123272.94,687664.63,846025.02,1219157.33,710116.97,3390980.56,482875.3,685842.19,597287.88,820823.68,401027.57,1076940.35,1771461.27,1017363.78,980427.88,549948.51,1284990.79,2811268.34,286089.74,991083.32,244626.09,125669.77,924813.24,238230.95,1130803.97,603229.98,335058.64,410820.61,61005.55,378541.03,43089.78,187227.33,154685.32,89850.67,374692.93,400883.1,227684.04,210718.32,203397.96,20615.59,453694.77,509189.29,112168.46,122431.66,6782.41,3859.94,868.87,122.1,2050.31,899.54,31085.28,3127.48,0,81309.68,12098.53,0,31880.48,0,4617.68,0,7223.58,282.26,300.97,1003.15,19218,40307.21,0,0,0,191.82,0,0,0,0,38773.89,0,0,19.64,0,0,30.1,827.11,0,0,973.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354.3,0,211500,6.73,0,0,0,0,0,86030,5670,0,0,0,0,393,0,104295.64,0,0,19000,0,0,101000,0,0,0,0,0,0,6580,0,4104,0,0,11450,0,11800,0,0,0,0,0,0,0,895,10092,0,14616,1235,11115,0,0,0,0,0,0,16997,0,0,64543.5,0,0,13,0,170,0,0
PS0000357425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468.27,30431.37,44688.68,31183.12,15972.52,22825.35,33440.76,29394.58,57436.69,50436,32197.87,16610.36,22331.98,57657.34,40112.71,34262.4,11875.06,19051.31,35306.64,79953.39,60332.73,62920.53,33626.79,22203.27,23869.23,24559.79,28573.29,34097.36,23219.1,18803.71,22185.69,46640.75,43666.69,46538.17,36339.34,11686.55,18219.2,21205.68,19327.15,17731.05,17753.63,4656.85,56602.74,23489.14,22979.51,15727.36,36968.14,13603.55,8752.74,20202.56,10313.2,6513.25,12783.24,4922.96,7649.01,34398.66,5357.89,14643.45,3657.5,11578.63,3737.01,10452.87,9181.85,2041.64,10900.12,4447.01,6482.39,9247.6,2648.68,2519.68,1940.52,952.12,1671.74,2475.4,3574.56,4089.51,1412.4,1392,4778.68,969.5,328.8,8836.14,2670.9,266.3,3680.47,2992.69,8383.02,590.4,1751.1,1596.08,5239.18,4327.95,2323.88,3501.63,821.43,312.4,2906.09,3342.31,3047.48,2929.2,2449.79,1597.72,4033.99,630.7,3023.16,2244.12,2812.4,1281.48,3441.94,1896.5,6454.4,3035.4,1016,1987.47,1127.45,4158,1335.93,718.3,2983.7,83.2,2968.54,2537.29,1976.6,3317.77,5861.39,2106.42,4135.59,5014.82,3248.94,1944.35,3146.4,1018.5,1900.1,2934.85,5277.59,1335.57,1386.09,6551.6,2325.6,2709.19,7089.71
PS0000357440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.83,607.52,537.06,851.7,911.71,911.71,1278.85,1493.45,1242.11,1421.25,8524.61,8251.66,8434.54,9142.76,9732.02,10652.47,11185.51,13024.6,12850.03,12406.84,13327.14,14145.17,13924.27,13516.47,13969.81,14124.64,14375.61,14475.55,14814.96,14389.38,13757.51,13124.78,12465.09,12284.76,12761.21,13949.94,13472.27,14098.06,13179.35,11492.2,12239.99,13299.43,13209.8,11637.33,13167.56,13636.19,14914.8,13429.98,14397.12,14366.64,14584.15,14649.23,15589.18,16674.57,16502.03,16791.39,15771.71,15824.2,15608.95,14111.31,14273.63,14773.42,13706.71,14067.3,13975.86,15612.52,14003.11,14012.52,13263.9,12249.26,12284.38,14012.81,13435.71,14278.11,14072.94,14055,14085.84,14825.53,16255.7,15261.76,14569.23,15490.33,12918.13,11212.17,9775.6,8744.9,7907.72,6277.63,1170.6
PS0000358210,1,3665.93,4138.79,3507.76,4946.61,6585.61,6009.27,5858.35,4351.97,4380,4948.24,6324.81,6710.72,6102.9,4661.44,5585.73,7470.62,5942.16,9210.4,5183.23,4888.5,3730.72,4911.45,6024.29,5061.13,5160.33,5713.19,11295.31,11458.84,5929.46,8003.24,4806.87,5604.03,3299.52,3661.68,29172.6,4444.32,6077.57,4863.95,4061.62,5769.06,4508.62,3995.35,6962.77,9836.64,4055.49,124707.39,4840.51,4878.39,4714.02,3577.62,4413.24,5909.61,4299.68,3726.97,7417.79,5246.75,3638.32,5339.91,3660.86,4444.3,4246.24,3552.47,4596.26,3919.46,4900.75,3954.41,4256,2375.44,3006.11,3224.94,4603.29,4066.76,3347.42,4012.44,4283.91,3724.72,3870.49,3986.96,3605.47,2743.94,2632.22,2770.4,2811.09,2899.52,2562.96,2412.11,2943.07,74.71,4589.2,3695.72,5090.03,3796.56,3599.04,4117.76,3657.77,5465.99,3130.79,5073.17,4232.82,3648.6,5481.42,4305.35,3108.26,3249.28,3194.1,2978.57,4628.38,3861.06,4277.31,4166.15,3459.1,4895.34,3552.15,3877.44,2988.79,2692.11,2388.61,2245.67,4041.29,3289.72,3809.83,2686.99,3371.54,4501.48,4404.81,3685.88,4113.49,3455.24,3319.87,2288.89,3702.44,3667.79,3545.09,3995.2,3904.85,3268.7,2642.65,2757.71,1565.29,2753.99,2275.51,1311.55,10188.65,15718.02,3089.3,11136.68,8861.54,4632.31,19248.36,24726.94,14481.29,46642.75,12543.33,5526.19,21562.93,7636.2,4058.45,9498.79,2570.01,13254.64,12217.75,5007.45,2988.47,2365.67,3771.65,4189.59,19202.42,3731,8718.06,18777.11,1570.4,1713.16,2250.71,2747.43,2931,2613.54,1970.15,1961.27,3125.94,3106.97,3055.58,3749.11,3251.8,2568.41,2807.13,3257.33,2327.91,2731.41,1753.35,2257.58,2509.68,3872.58,3170.44,3244.53,2133.91,3560.88,2932.62,2958.87,2774.53,3276.84,3594.39,1945.98,2210.27,3070.96,3309.78,3368.17,3550.63,3846.96,5738.6
